entry_date,exit_date,direction,credit,debit,short_strike,long_strike,max_loss_per_share,pnl,exit_reason,ret_pct,cum_pnl
2025-06-16,2025-06-17,bull,16.75,13.25,24500,24200,283.25,-37.5,next_open,-0.0375,-37.5
2025-06-17,2025-06-18,bear,3.45,3.05,25350,25650,296.55,-270.0,next_open,-0.27,-307.5
2025-06-18,2025-06-19,bear,1.8,1.0,25300,25600,298.2,-240.0,next_open,-0.24,-547.5
2025-06-20,2025-06-23,bull,18.1,18.0,24600,24300,281.9,-292.4999999999999,next_open,-0.29249999999999987,-839.9999999999999
2025-06-24,2025-06-25,bear,4.65,6.8,25550,25850,295.35,-461.25,next_open,-0.46125000000000005,-1301.25
2025-06-25,2025-06-26,bull,3.0,0.75,24750,24450,297.0,-131.25,next_open,-0.13125,-1432.5
2025-06-27,2025-06-30,bull,18.4,11.1,25250,24950,281.6,247.4999999999999,next_open,0.2474999999999999,-1185.0
2025-06-30,2025-07-01,bear,4.5,3.9,26150,26450,295.5,-255.0,next_open,-0.255,-1440.0
2025-07-02,2025-07-03,bear,0.6499999999999999,0.6499999999999999,26050,26350,299.35,-300.0,next_open,-0.3,-1740.0
2025-07-04,2025-07-07,bull,16.85,21.950000000000003,25050,24700,333.15,-682.5000000000001,next_open,-0.6825000000000001,-2422.5
2025-07-08,2025-07-09,bull,4.550000000000001,3.9,25100,24800,295.45,-251.24999999999994,next_open,-0.25125,-2673.75
2025-07-09,2025-07-10,bear,1.0,0.65,26050,26400,349.0,-273.75,next_open,-0.27375,-2947.5
2025-07-11,2025-07-14,bear,6.699999999999999,5.9,25750,26050,293.3,-240.00000000000009,next_open,-0.24000000000000007,-3187.5
2025-07-15,2025-07-16,bull,2.25,2.65,24750,24450,297.75,-330.0,next_open,-0.33,-3517.5
2025-07-16,2025-07-17,bull,0.9500000000000002,0.04999999999999993,24750,24450,299.05,-232.5,next_open,-0.23249999999999998,-3750.0
2025-07-18,2025-07-21,bear,7.6499999999999995,7.6,25550,25850,292.35,-296.25,next_open,-0.29625,-4046.25
2025-07-21,2025-07-22,bull,6.35,3.8500000000000005,24650,24300,343.65,-112.50000000000006,next_open,-0.11250000000000006,-4158.75
2025-07-22,2025-07-23,bear,1.05,1.0499999999999998,25600,25900,298.95,-300.0,next_open,-0.3,-4458.75
2025-07-23,2025-07-24,bull,0.9500000000000002,0.7,24750,24450,299.05,-281.25,next_open,-0.28125,-4740.0
2025-07-25,2025-07-28,bear,9.45,7.65,25350,25650,290.55,-165.00000000000009,next_open,-0.1650000000000001,-4905.0
2025-07-28,2025-07-29,bear,7.749999999999999,5.6499999999999995,25200,25500,292.25,-142.50000000000003,next_open,-0.14250000000000002,-5047.5
2025-07-29,2025-07-30,bull,2.4000000000000004,2.3499999999999996,24350,24050,297.6,-296.24999999999994,next_open,-0.29624999999999996,-5343.75
2025-07-30,2025-07-31,bull,1.1,2.9,24350,24050,298.9,-435.0,next_open,-0.43499999999999994,-5778.75
2025-08-01,2025-08-04,bear,11.45,10.3,25100,25400,288.55,-213.7500000000001,next_open,-0.2137500000000001,-5992.5
2025-08-04,2025-08-05,bull,11.95,20.4,24300,24000,288.05,-933.75,next_open,-0.9337500000000001,-6926.25
2025-08-06,2025-08-07,bear,0.6,0.35,25150,25400,249.4,-281.25,next_open,-0.28125,-7207.5
2025-08-08,2025-08-11,bear,7.250000000000001,8.4,24950,25200,242.75,-386.24999999999994,next_open,-0.38625,-7593.75
2025-08-11,2025-08-12,bull,8.55,7.8500000000000005,24150,23850,291.45,-247.5,next_open,-0.24750000000000003,-7841.25
2025-08-12,2025-08-13,bear,1.3,1.5,25050,25350,298.7,-315.0,next_open,-0.315,-8156.25
2025-08-13,2025-08-14,bull,1.7499999999999998,1.0,24200,23900,298.25,-243.75,next_open,-0.24375,-8400.0
2025-08-19,2025-08-20,bull,2.6500000000000004,2.45,24550,24250,297.35,-285.0,next_open,-0.28500000000000003,-8685.0
2025-08-20,2025-08-21,bull,1.65,0.5499999999999999,24600,24300,298.35,-217.5,next_open,-0.21749999999999997,-8902.5
2025-08-22,2025-08-25,bear,5.800000000000001,6.7,25400,25700,294.2,-367.49999999999994,next_open,-0.36749999999999994,-9270.0
2025-08-25,2025-08-26,bull,2.0999999999999996,1.7999999999999998,24500,24200,297.9,-277.5,next_open,-0.2775,-9547.5
