entry_date,exit_date,direction,credit,debit,short_strike,long_strike,max_loss_per_share,pnl,exit_reason,ret_pct,cum_pnl
2025-06-30,2025-07-01,bull,13.549999999999999,9.8,25100,24800,286.45,-18.750000000000114,next_open,-0.018750000000000114,-18.750000000000114
2025-07-01,2025-07-02,bull,5.25,5.050000000000001,25150,24800,344.75,-285.00000000000006,next_open,-0.28500000000000003,-303.75000000000017
2025-07-02,2025-07-03,bull,2.3499999999999996,2.0,25050,24750,297.65,-273.75,next_open,-0.27375,-577.5000000000002
2025-07-04,2025-07-07,bull,16.85,21.950000000000003,25050,24700,333.15,-682.5000000000001,next_open,-0.6825000000000001,-1260.0000000000005
2025-07-07,2025-07-08,bull,12.25,11.6,25050,24700,337.75,-251.24999999999997,next_open,-0.25125,-1511.2500000000005
2025-07-08,2025-07-09,bull,4.550000000000001,3.9,25100,24800,295.45,-251.24999999999994,next_open,-0.25125,-1762.5000000000005
2025-07-09,2025-07-10,bull,2.45,1.2000000000000002,25050,24750,297.55,-206.25,next_open,-0.20625000000000002,-1968.7500000000005
2025-07-11,2025-07-14,bear,6.699999999999999,5.9,25750,26050,293.3,-240.00000000000009,next_open,-0.24000000000000007,-2208.7500000000005
2025-07-14,2025-07-15,bear,5.6499999999999995,5.65,25650,25950,294.35,-300.00000000000006,next_open,-0.30000000000000004,-2508.7500000000005
2025-07-15,2025-07-16,bear,1.35,0.75,25750,26050,298.65,-255.0,next_open,-0.255,-2763.7500000000005
2025-07-16,2025-07-17,bear,0.4999999999999999,0.30000000000000004,25750,26050,299.5,-285.0,next_open,-0.28500000000000003,-3048.7500000000005
2025-07-18,2025-07-21,bear,7.6499999999999995,7.6,25550,25850,292.35,-296.25,next_open,-0.29625,-3345.0000000000005
2025-07-21,2025-07-22,bear,2.9000000000000004,2.4,25650,25950,297.1,-262.49999999999994,next_open,-0.26249999999999996,-3607.5000000000005
2025-07-22,2025-07-23,bear,1.05,1.0499999999999998,25600,25900,298.95,-300.0,next_open,-0.3,-3907.5000000000005
2025-07-23,2025-07-24,bear,0.30000000000000004,0.09999999999999998,25750,26050,299.7,-285.0,next_open,-0.28500000000000003,-4192.5
2025-07-25,2025-07-28,bear,9.45,7.65,25350,25650,290.55,-165.00000000000009,next_open,-0.1650000000000001,-4357.5
2025-07-28,2025-07-29,bear,7.749999999999999,5.6499999999999995,25200,25500,292.25,-142.50000000000003,next_open,-0.14250000000000002,-4500.0
2025-07-29,2025-07-30,bear,2.5999999999999996,2.35,25350,25650,297.4,-281.25000000000006,next_open,-0.28125000000000006,-4781.25
2025-07-30,2025-07-31,bear,0.95,0.1499999999999999,25350,25650,299.05,-240.0,next_open,-0.24,-5021.25
2025-08-01,2025-08-04,bear,11.45,10.3,25100,25400,288.55,-213.7500000000001,next_open,-0.2137500000000001,-5235.0
2025-08-04,2025-08-05,bear,3.8000000000000003,2.85,25300,25600,296.2,-228.75,next_open,-0.22875,-5463.75
2025-08-05,2025-08-06,bear,1.5999999999999999,1.2,25200,25500,298.4,-270.0,next_open,-0.27,-5733.75
2025-08-06,2025-08-07,bear,0.6,0.35,25150,25400,249.4,-281.25,next_open,-0.28125,-6015.0
2025-08-08,2025-08-11,bear,7.250000000000001,8.4,24950,25200,242.75,-386.24999999999994,next_open,-0.38625,-6401.25
2025-08-11,2025-08-12,bear,3.3,2.8,25100,25400,296.7,-262.5,next_open,-0.2625,-6663.75
2025-08-12,2025-08-13,bear,1.3,1.5,25050,25350,298.7,-315.0,next_open,-0.315,-6978.75
2025-08-13,2025-08-14,bear,0.25,0.24999999999999994,25200,25500,299.75,-300.0,next_open,-0.3,-7278.75
2025-08-18,2025-08-19,bull,6.1000000000000005,5.0,24450,24150,293.9,-217.49999999999994,next_open,-0.21749999999999994,-7496.25
2025-08-19,2025-08-20,bull,2.6500000000000004,2.45,24550,24250,297.35,-285.0,next_open,-0.28500000000000003,-7781.25
2025-08-20,2025-08-21,bull,1.65,0.5499999999999999,24600,24300,298.35,-217.5,next_open,-0.21749999999999997,-7998.75
2025-08-22,2025-08-25,bull,6.85,4.499999999999999,24400,24100,293.15,-123.74999999999997,next_open,-0.12374999999999997,-8122.5
2025-08-25,2025-08-26,bull,2.0999999999999996,1.7999999999999998,24500,24200,297.9,-277.5,next_open,-0.2775,-8400.0
2025-08-26,2025-08-28,bull,2.0500000000000003,2.95,24250,23950,297.95,-367.5,next_open,-0.3675,-8767.5
2025-08-29,2025-09-01,bear,1.6999999999999997,1.0499999999999998,25050,25350,298.3,-251.25,next_open,-0.25125,-9018.75
2025-09-01,2025-09-02,bull,1.8499999999999999,1.05,24250,23950,298.15,-240.0,next_open,-0.24,-9258.75
2025-09-03,2025-09-04,bear,2.8999999999999995,6.8999999999999995,25300,25600,297.1,-600.0,next_open,-0.6,-9858.75
2025-09-04,2025-09-05,bear,2.4999999999999996,3.05,25300,25600,297.5,-341.25,next_open,-0.34125,-10200.0
2025-09-05,2025-09-08,bear,0.8999999999999999,0.75,25350,25650,299.1,-288.75,next_open,-0.28875,-10488.75
2025-09-08,2025-09-09,bear,0.44999999999999996,0.5,25400,25700,299.55,-303.75,next_open,-0.30374999999999996,-10792.5
2025-09-10,2025-09-11,bull,7.549999999999999,7.550000000000001,24550,24250,292.45,-300.0000000000001,next_open,-0.3000000000000001,-11092.5
2025-09-11,2025-09-12,bull,5.05,3.1499999999999995,24600,24300,294.95,-157.49999999999997,next_open,-0.15749999999999997,-11250.0
2025-09-12,2025-09-15,bull,3.3500000000000005,1.9,24700,24400,296.65,-191.24999999999994,next_open,-0.19124999999999995,-11441.25
2025-09-15,2025-09-16,bull,1.2,0.75,24650,24350,298.8,-266.25,next_open,-0.26625,-11707.5
2025-09-17,2025-09-18,bull,6.300000000000001,3.6999999999999993,24900,24600,293.7,-104.99999999999989,next_open,-0.10499999999999989,-11812.5
2025-09-18,2025-09-19,bull,3.1500000000000004,4.2,25000,24700,296.85,-378.75,next_open,-0.37875000000000003,-12191.25
2025-09-19,2025-09-22,bull,1.6999999999999997,2.4000000000000004,24900,24600,298.3,-352.50000000000006,next_open,-0.35250000000000004,-12543.75
2025-09-22,2025-09-23,bull,0.8500000000000001,0.15000000000000013,24750,24450,299.15,-247.5,next_open,-0.24750000000000003,-12791.25
2025-09-24,2025-09-25,bull,4.75,4.4,24600,24300,295.25,-273.75,next_open,-0.27375,-13065.0
2025-09-25,2025-09-26,bear,4.45,2.6500000000000004,25450,25750,295.55,-165.0,next_open,-0.165,-13230.0
