entry_date,exit_date,direction,credit,debit,short_strike,long_strike,max_loss_per_share,pnl,exit_reason,ret_pct,cum_pnl
2025-06-16,2025-06-17,bull,16.75,13.25,24500,24200,283.25,-37.5,next_open,-0.0375,-37.5
2025-06-17,2025-06-18,bull,9.149999999999999,10.95,24350,24050,290.85,-435.00000000000006,next_open,-0.43500000000000005,-472.50000000000006
2025-06-18,2025-06-19,bull,5.05,5.1,24350,24050,294.95,-303.75,next_open,-0.30374999999999996,-776.25
2025-06-20,2025-06-23,bull,18.1,18.0,24600,24300,281.9,-292.4999999999999,next_open,-0.29249999999999987,-1068.75
2025-06-23,2025-06-24,bull,14.7,3.5,24500,24200,285.3,540.0,next_open,0.54,-528.75
2025-06-24,2025-06-25,bull,6.050000000000001,5.5,24550,24250,293.95,-258.74999999999994,next_open,-0.2587499999999999,-787.5
2025-06-25,2025-06-26,bull,3.0,0.75,24750,24450,297.0,-131.25,next_open,-0.13125,-918.75
2025-06-27,2025-06-30,bull,18.4,11.1,25250,24950,281.6,247.4999999999999,next_open,0.2474999999999999,-671.2500000000001
2025-06-30,2025-07-01,bull,13.549999999999999,9.8,25100,24800,286.45,-18.750000000000114,next_open,-0.018750000000000114,-690.0000000000002
2025-07-01,2025-07-02,bull,5.25,5.050000000000001,25150,24800,344.75,-285.00000000000006,next_open,-0.28500000000000003,-975.0000000000002
2025-07-02,2025-07-03,bull,2.3499999999999996,2.0,25050,24750,297.65,-273.75,next_open,-0.27375,-1248.7500000000002
2025-07-04,2025-07-07,bull,16.85,21.950000000000003,25050,24700,333.15,-682.5000000000001,next_open,-0.6825000000000001,-1931.2500000000005
2025-07-07,2025-07-08,bull,12.25,11.6,25050,24700,337.75,-251.24999999999997,next_open,-0.25125,-2182.5000000000005
2025-07-08,2025-07-09,bull,4.550000000000001,3.9,25100,24800,295.45,-251.24999999999994,next_open,-0.25125,-2433.7500000000005
2025-07-09,2025-07-10,bull,2.45,1.2000000000000002,25050,24750,297.55,-206.25,next_open,-0.20625000000000002,-2640.0000000000005
2025-07-11,2025-07-14,bull,9.200000000000001,8.6,24700,24400,290.8,-254.9999999999999,next_open,-0.2549999999999999,-2895.0000000000005
2025-07-14,2025-07-15,bull,6.049999999999999,7.300000000000001,24650,24350,293.95,-393.7500000000001,next_open,-0.3937500000000001,-3288.7500000000005
2025-07-15,2025-07-16,bull,2.25,2.65,24750,24450,297.75,-330.0,next_open,-0.33,-3618.7500000000005
2025-07-16,2025-07-17,bull,0.9500000000000002,0.04999999999999993,24750,24450,299.05,-232.5,next_open,-0.23249999999999998,-3851.2500000000005
2025-07-18,2025-07-21,bull,11.55,12.3,24550,24250,288.45,-356.25,next_open,-0.35625,-4207.5
2025-07-21,2025-07-22,bull,6.35,3.8500000000000005,24650,24300,343.65,-112.50000000000006,next_open,-0.11250000000000006,-4320.0
2025-07-22,2025-07-23,bull,1.5,0.7999999999999998,24600,24300,298.5,-247.5,next_open,-0.24750000000000003,-4567.5
2025-07-23,2025-07-24,bull,0.9500000000000002,0.7,24750,24450,299.05,-281.25,next_open,-0.28125,-4848.75
2025-07-25,2025-07-28,bull,8.15,7.95,24350,24050,291.85,-285.0,next_open,-0.28500000000000003,-5133.75
2025-07-28,2025-07-29,bull,5.65,5.85,24200,23900,294.35,-314.99999999999994,next_open,-0.31499999999999995,-5448.75
2025-07-29,2025-07-30,bull,2.4000000000000004,2.3499999999999996,24350,24050,297.6,-296.24999999999994,next_open,-0.29624999999999996,-5745.0
2025-07-30,2025-07-31,bull,1.1,2.9,24350,24050,298.9,-435.0,next_open,-0.43499999999999994,-6180.0
2025-08-01,2025-08-04,bull,21.750000000000004,21.2,24150,23850,278.25,-258.74999999999966,next_open,-0.25874999999999965,-6438.75
