entry_date,exit_date,direction,credit,debit,short_strike,long_strike,max_loss_per_share,pnl,exit_reason,ret_pct,cum_pnl
2025-06-17,2025-06-18,bear,3.45,3.05,25350,25650,296.55,-270.0,next_open,-0.27,-270.0
2025-06-18,2025-06-19,bear,1.8,1.0,25300,25600,298.2,-240.0,next_open,-0.24,-510.0
2025-06-20,2025-06-23,bull,18.1,18.0,24600,24300,281.9,-292.4999999999999,next_open,-0.29249999999999987,-802.4999999999999
2025-06-23,2025-06-24,bear,6.049999999999999,16.4,25500,25800,293.95,-1076.25,next_open,-1.07625,-1878.75
2025-06-24,2025-06-25,bull,6.050000000000001,5.5,24550,24250,293.95,-258.74999999999994,next_open,-0.2587499999999999,-2137.5
2025-06-25,2025-06-26,bull,3.0,0.75,24750,24450,297.0,-131.25,next_open,-0.13125,-2268.75
2025-06-27,2025-06-30,bull,18.4,11.1,25250,24950,281.6,247.4999999999999,next_open,0.2474999999999999,-2021.25
2025-06-30,2025-07-01,bear,4.5,3.9,26150,26450,295.5,-255.0,next_open,-0.255,-2276.25
2025-07-01,2025-07-02,bull,5.25,5.050000000000001,25150,24800,344.75,-285.00000000000006,next_open,-0.28500000000000003,-2561.25
2025-07-02,2025-07-03,bear,0.6499999999999999,0.6499999999999999,26050,26350,299.35,-300.0,next_open,-0.3,-2861.25
2025-07-04,2025-07-07,bull,16.85,21.950000000000003,25050,24700,333.15,-682.5000000000001,next_open,-0.6825000000000001,-3543.75
2025-07-08,2025-07-09,bull,4.550000000000001,3.9,25100,24800,295.45,-251.24999999999994,next_open,-0.25125,-3795.0
2025-07-09,2025-07-10,bear,1.0,0.65,26050,26400,349.0,-273.75,next_open,-0.27375,-4068.75
2025-07-11,2025-07-14,bear,6.699999999999999,5.9,25750,26050,293.3,-240.00000000000009,next_open,-0.24000000000000007,-4308.75
2025-07-14,2025-07-15,bear,5.6499999999999995,5.65,25650,25950,294.35,-300.00000000000006,next_open,-0.30000000000000004,-4608.75
2025-07-15,2025-07-16,bull,2.25,2.65,24750,24450,297.75,-330.0,next_open,-0.33,-4938.75
2025-07-16,2025-07-17,bear,0.4999999999999999,0.30000000000000004,25750,26050,299.5,-285.0,next_open,-0.28500000000000003,-5223.75
2025-07-18,2025-07-21,bear,7.6499999999999995,7.6,25550,25850,292.35,-296.25,next_open,-0.29625,-5520.0
2025-07-21,2025-07-22,bull,6.35,3.8500000000000005,24650,24300,343.65,-112.50000000000006,next_open,-0.11250000000000006,-5632.5
2025-07-22,2025-07-23,bear,1.05,1.0499999999999998,25600,25900,298.95,-300.0,next_open,-0.3,-5932.5
2025-07-23,2025-07-24,bull,0.9500000000000002,0.7,24750,24450,299.05,-281.25,next_open,-0.28125,-6213.75
2025-07-25,2025-07-28,bear,9.45,7.65,25350,25650,290.55,-165.00000000000009,next_open,-0.1650000000000001,-6378.75
2025-07-28,2025-07-29,bear,7.749999999999999,5.6499999999999995,25200,25500,292.25,-142.50000000000003,next_open,-0.14250000000000002,-6521.25
