entry_date,exit_date,direction,credit,debit,short_strike,long_strike,max_loss_per_share,pnl,exit_reason,ret_pct,cum_pnl
2025-06-30,2025-07-01,bull,29.349999999999998,22.650000000000002,25350,25200,120.65,202.49999999999966,next_open,0.20249999999999965,202.49999999999966
2025-07-01,2025-07-02,bull,22.85,15.950000000000001,25400,25200,177.15,217.5,next_open,0.21749999999999997,419.99999999999966
2025-07-02,2025-07-03,bull,15.75,13.649999999999999,25300,25100,184.25,-142.4999999999999,next_open,-0.1424999999999999,277.4999999999998
2025-07-04,2025-07-07,bull,39.199999999999996,46.85,25300,25100,160.8,-873.7500000000005,next_open,-0.8737500000000004,-596.2500000000007
2025-07-07,2025-07-08,bull,31.599999999999998,37.6,25300,25100,168.4,-750.0000000000002,next_open,-0.7500000000000002,-1346.250000000001
2025-07-08,2025-07-09,bull,15.299999999999999,18.5,25350,25200,134.7,-540.0000000000001,next_open,-0.5400000000000001,-1886.250000000001
2025-07-09,2025-07-10,bull,10.850000000000001,6.65,25300,25100,189.15,15.000000000000057,next_open,0.015000000000000055,-1871.250000000001
2025-07-11,2025-07-14,bear,15.150000000000002,12.3,25500,25650,134.85,-86.24999999999989,next_open,-0.0862499999999999,-1957.500000000001
2025-07-14,2025-07-15,bear,16.5,18.8,25400,25600,183.5,-472.50000000000006,next_open,-0.4725000000000001,-2430.000000000001
2025-07-15,2025-07-16,bear,8.3,9.0,25500,25700,191.7,-352.49999999999994,next_open,-0.3524999999999999,-2782.500000000001
2025-07-16,2025-07-17,bear,3.55,2.5999999999999996,25500,25650,146.45,-228.75,next_open,-0.22875,-3011.250000000001
2025-07-18,2025-07-21,bear,17.950000000000003,17.45,25300,25450,132.05,-262.4999999999997,next_open,-0.26249999999999973,-3273.7500000000005
2025-07-21,2025-07-22,bear,10.399999999999999,12.7,25400,25550,139.6,-472.50000000000006,next_open,-0.4725000000000001,-3746.2500000000005
2025-07-22,2025-07-23,bear,5.35,5.9,25350,25500,144.65,-341.25000000000006,next_open,-0.34125000000000005,-4087.5000000000005
2025-07-23,2025-07-24,bear,2.05,1.5499999999999998,25500,25700,197.95,-262.5,next_open,-0.2625,-4350.0
2025-07-25,2025-07-28,bear,20.0,20.0,25100,25250,130.0,-300.0,next_open,-0.3,-4650.0
2025-07-28,2025-07-29,bear,20.25,14.399999999999999,24950,25150,179.75,138.7500000000001,next_open,0.13875000000000012,-4511.25
2025-07-29,2025-07-30,bear,9.5,11.5,25100,25250,140.5,-450.0,next_open,-0.44999999999999996,-4961.25
2025-07-30,2025-07-31,bear,6.3500000000000005,2.6500000000000004,25100,25300,193.65,-22.5,next_open,-0.0225,-4983.75
2025-08-01,2025-08-04,bear,30.0,23.85,24850,25050,170.0,161.2499999999999,next_open,0.1612499999999999,-4822.5
2025-08-04,2025-08-05,bear,12.700000000000001,10.149999999999999,25050,25200,137.3,-108.7499999999998,next_open,-0.10874999999999979,-4931.25
2025-08-05,2025-08-06,bear,9.55,8.7,24950,25150,190.45,-236.2499999999999,next_open,-0.23624999999999988,-5167.5
2025-08-06,2025-08-07,bear,3.4000000000000004,0.25,24900,25050,146.6,-63.74999999999997,next_open,-0.06374999999999997,-5231.25
2025-08-08,2025-08-11,bear,18.849999999999998,17.0,24700,24850,131.15,-161.25000000000017,next_open,-0.16125000000000017,-5392.5
2025-08-11,2025-08-12,bear,15.850000000000001,11.9,24850,25050,184.15,-3.749999999999943,next_open,-0.0037499999999999435,-5396.25
2025-08-12,2025-08-13,bear,7.15,9.1,24800,24950,142.85,-446.24999999999994,next_open,-0.4462499999999999,-5842.5
2025-08-13,2025-08-14,bear,2.05,1.7,24950,25150,197.95,-273.75,next_open,-0.27375,-6116.25
2025-08-18,2025-08-19,bull,17.500000000000004,19.9,24700,24550,132.5,-479.99999999999966,next_open,-0.4799999999999997,-6596.25
2025-08-19,2025-08-20,bull,13.3,15.45,24800,24600,186.7,-461.2499999999999,next_open,-0.4612499999999998,-7057.5
2025-08-20,2025-08-21,bull,7.499999999999999,3.4999999999999996,24850,24650,192.5,-5.684341886080802e-14,next_open,-5.684341886080802e-17,-7057.5
2025-08-22,2025-08-25,bull,20.9,12.75,24650,24450,179.1,311.2499999999999,next_open,0.3112499999999999,-6746.25
2025-08-25,2025-08-26,bull,9.8,11.8,24750,24550,190.2,-450.0,next_open,-0.44999999999999996,-7196.25
2025-08-26,2025-08-28,bull,8.9,6.8500000000000005,24500,24300,191.1,-146.25,next_open,-0.14625,-7342.5
2025-08-29,2025-09-01,bear,6.65,6.6499999999999995,24800,25000,193.35,-299.99999999999994,next_open,-0.3,-7642.5
2025-09-01,2025-09-02,bull,11.3,4.15,24500,24350,138.7,236.25,next_open,0.23625000000000002,-7406.25
2025-09-03,2025-09-04,bear,13.25,50.0,25050,25250,186.75,-3056.25,next_open,-3.05625,-10462.5
2025-09-04,2025-09-05,bear,7.6000000000000005,10.0,25100,25250,142.4,-480.0,next_open,-0.48,-10942.5
2025-09-05,2025-09-08,bear,5.0,3.9499999999999997,25100,25250,145.0,-221.25,next_open,-0.22125,-11163.75
2025-09-08,2025-09-09,bear,1.2999999999999998,1.0499999999999998,25150,25300,148.7,-281.25,next_open,-0.28125,-11445.0
2025-09-10,2025-09-11,bull,19.3,18.05,24800,24650,130.7,-206.25,next_open,-0.20625000000000002,-11651.25
2025-09-11,2025-09-12,bull,17.049999999999997,10.250000000000002,24850,24700,132.95,209.99999999999966,next_open,0.20999999999999963,-11441.25
2025-09-12,2025-09-15,bull,12.049999999999999,12.15,24950,24800,137.95,-307.5000000000001,next_open,-0.3075000000000001,-11748.75
2025-09-15,2025-09-16,bull,4.699999999999999,3.5,24900,24750,145.3,-210.00000000000006,next_open,-0.21000000000000008,-11958.75
2025-09-17,2025-09-18,bull,16.55,15.7,25150,25000,133.45,-236.2499999999999,next_open,-0.23624999999999988,-12195.0
2025-09-18,2025-09-19,bull,10.35,11.3,25250,25100,139.65,-371.2500000000001,next_open,-0.3712500000000001,-12566.25
2025-09-19,2025-09-22,bull,8.5,13.100000000000001,25150,25000,141.5,-645.0000000000001,next_open,-0.6450000000000001,-13211.25
2025-09-22,2025-09-23,bull,4.75,3.0,25000,24850,145.25,-168.75,next_open,-0.16875,-13380.0
2025-09-24,2025-09-25,bull,15.0,15.850000000000001,24850,24700,135.0,-363.7500000000001,next_open,-0.3637500000000001,-13743.75
2025-09-25,2025-09-26,bear,16.75,7.949999999999999,25200,25400,183.25,360.0,next_open,0.36,-13383.75
2025-09-26,2025-09-29,bear,10.05,14.7,24950,25100,139.95,-648.7499999999999,next_open,-0.6487499999999998,-14032.5
2025-09-29,2025-09-30,bear,2.25,2.9000000000000004,24950,25100,147.75,-348.75,next_open,-0.34875,-14381.25
2025-10-01,2025-10-03,bear,6.699999999999999,4.800000000000001,25200,25400,193.3,-157.5000000000001,next_open,-0.1575000000000001,-14538.75
