entry_date,exit_date,direction,credit,debit,short_strike,long_strike,max_loss_per_share,pnl,exit_reason,ret_pct,cum_pnl
2025-06-17,2025-06-19,bull,15.350000000000001,0.05000000000000002,24500,24250,234.65,847.5,target,0.8475,847.5
2025-06-24,2025-06-25,bull,11.7,2.2,24700,24450,238.3,412.5,target,0.41250000000000003,1260.0
2025-07-01,2025-07-03,bull,9.0,0.05000000000000002,25250,25000,241.0,371.25,target,0.37125,1631.25
2025-07-08,2025-07-10,bull,10.850000000000001,0.25,25250,24950,289.15,495.0000000000001,target,0.4950000000000001,2126.25
2025-07-15,2025-07-17,bull,6.250000000000001,0.0,24900,24650,243.75,168.75000000000006,target,0.16875000000000007,2295.0
2025-07-22,2025-07-23,bull,2.95,0.6000000000000001,24700,24450,247.05,-123.75,target,-0.12375000000000001,2171.25
2025-07-29,2025-07-31,bull,4.5,0.1,24450,24200,245.5,30.0,target,0.03,2201.25
2025-08-05,2025-08-07,bull,10.6,0.05000000000000002,24350,24100,239.4,491.2499999999999,target,0.49124999999999985,2692.5
2025-08-12,2025-08-13,bull,8.55,1.5999999999999999,24200,23950,241.45,221.2500000000001,target,0.22125000000000009,2913.75
2025-08-19,2025-08-21,bull,4.75,0.0,24650,24400,245.25,56.25,target,0.056249999999999994,2970.0
2025-08-25,2025-08-26,bull,3.3000000000000003,18.9,24600,24350,246.7,-1469.9999999999998,stop_loss,-1.4699999999999998,1500.0000000000002
2025-08-29,2025-09-01,bull,12.6,1.2,24200,23950,237.4,555.0,target,0.555,2055.0
2025-09-05,2025-09-08,bull,7.500000000000001,2.9499999999999997,24450,24250,192.5,41.25000000000006,target,0.04125000000000006,2096.25
2025-09-12,2025-09-16,bull,8.25,0.04999999999999999,24850,24550,291.75,315.0,target,0.315,2411.25
2025-09-19,2025-09-23,bull,5.300000000000001,0.04999999999999999,25050,24800,244.7,93.75000000000006,target,0.09375000000000006,2505.0
2025-09-26,2025-09-29,bull,6.0,1.6999999999999997,24300,24050,244.0,22.500000000000057,target,0.022500000000000055,2527.5
2025-10-03,2025-10-06,bull,9.450000000000001,1.15,24650,24400,240.55,322.5,target,0.3225,2850.0
2025-10-10,2025-10-14,bull,7.1,0.1,25050,24800,242.9,225.0,target,0.22499999999999998,3075.0
2025-10-16,2025-10-17,bull,9.8,3.3000000000000007,25250,25000,240.2,187.5,target,0.1875,3262.5
2025-10-24,2025-10-27,bull,6.6,1.35,25450,25150,293.4,93.75,target,0.09375,3356.25
2025-10-31,2025-11-04,bull,10.0,0.1,25500,25250,240.0,442.5,target,0.4425,3798.75
2025-11-07,2025-11-10,bull,8.05,1.2999999999999998,25200,24950,241.95,206.25000000000006,target,0.20625000000000004,4005.0
2025-11-14,2025-11-17,bull,10.45,0.9500000000000002,25550,25300,239.55,412.5,target,0.41250000000000003,4417.5
2025-11-21,2025-11-25,bull,9.05,0.04999999999999999,25700,25450,240.95,375.0,target,0.375,4792.5
2025-11-28,2025-12-02,bull,16.1,1.5,26000,25750,233.9,795.0,target,0.795,5587.5
2025-12-05,2025-12-08,bull,10.25,54.800000000000004,25950,25650,289.75,-3641.2500000000005,stop_loss,-3.6412500000000008,1946.2499999999995
2025-12-12,2025-12-16,bull,5.700000000000001,0.0,25750,25500,244.3,127.50000000000006,target,0.12750000000000006,2073.7499999999995
2025-12-19,2025-12-22,bull,4.15,0.7000000000000002,25650,25400,245.85,-41.25,target,-0.04125,2032.4999999999995
2025-12-26,2025-12-30,bull,1.0499999999999998,0.0,25650,25400,248.95,-221.25,target,-0.22125,1811.2499999999995
2026-01-02,2026-01-06,bull,5.75,0.04999999999999999,26050,25800,244.25,127.5,target,0.1275,1938.7499999999995
2026-01-09,2026-01-12,bull,8.649999999999999,2.15,25400,25150,241.35,187.4999999999999,target,0.1874999999999999,2126.2499999999995
2026-01-16,2026-01-20,bull,7.9,67.0,25350,25100,242.1,-4732.5,stop_loss,-4.7325,-2606.2500000000005
2026-01-22,2026-01-23,bull,14.049999999999999,43.05,24950,24700,235.95,-2475.0,stop_loss,-2.475,-5081.25
2026-01-30,2026-02-03,bull,45.150000000000006,0.1,25050,24800,204.85,3078.7500000000005,target,3.0787500000000008,-2002.4999999999995
2026-02-06,2026-02-09,bull,9.8,2.6999999999999993,25350,25100,240.2,232.5000000000001,target,0.23250000000000012,-1769.9999999999995
2026-02-13,2026-02-16,bull,13.05,3.700000000000001,25150,24900,236.95,401.25,target,0.40124999999999994,-1368.7499999999995
2026-02-20,2026-02-23,bull,15.249999999999996,3.4499999999999993,25200,24950,234.75,584.9999999999998,target,0.5849999999999997,-783.7499999999998
2026-02-26,2026-02-27,bull,22.45,77.4,25250,25000,227.55,-4421.25,stop_loss,-4.421250000000001,-5205.0
2026-03-06,2026-03-10,bull,55.25,1.8,24200,23950,194.75,3708.75,target,3.70875,-1496.25
2026-03-13,2026-03-16,bull,56.89999999999999,14.850000000000001,22850,22600,193.10000000000002,2853.749999999999,target,2.853749999999999,1357.499999999999
2026-03-20,2026-03-23,bull,51.7,153.35000000000002,22800,22550,198.3,-7923.750000000002,stop_loss,-7.923750000000002,-6566.250000000003
