entry_date,exit_date,direction,credit,debit,short_strike,long_strike,max_loss_per_share,pnl,exit_reason,ret_pct,cum_pnl
2025-07-25,2025-07-28,bear,20.0,20.0,25100,25250,130.0,-300.0,next_open,-0.3,-300.0
2025-07-28,2025-07-29,bear,20.25,14.399999999999999,24950,25150,179.75,138.7500000000001,next_open,0.13875000000000012,-161.2499999999999
2025-07-29,2025-07-30,bear,9.5,11.5,25100,25250,140.5,-450.0,next_open,-0.44999999999999996,-611.2499999999999
2025-07-30,2025-07-31,bull,4.1,35.0,24600,24450,145.9,-2617.5,next_open,-2.6175,-3228.75
2025-08-01,2025-08-04,bear,30.0,23.85,24850,25050,170.0,161.2499999999999,next_open,0.1612499999999999,-3067.5
2025-08-04,2025-08-05,bear,12.700000000000001,10.149999999999999,25050,25200,137.3,-108.7499999999998,next_open,-0.10874999999999979,-3176.25
2025-08-05,2025-08-06,bear,9.55,8.7,24950,25150,190.45,-236.2499999999999,next_open,-0.23624999999999988,-3412.5
2025-08-06,2025-08-07,bull,13.799999999999999,26.0,24400,24200,186.2,-1215.0,next_open,-1.2149999999999999,-4627.5
2025-08-08,2025-08-11,bear,18.849999999999998,17.0,24700,24850,131.15,-161.25000000000017,next_open,-0.16125000000000017,-4788.75
2025-08-11,2025-08-12,bear,15.850000000000001,11.9,24850,25050,184.15,-3.749999999999943,next_open,-0.0037499999999999435,-4792.5
2025-08-12,2025-08-13,bear,7.15,9.1,24800,24950,142.85,-446.24999999999994,next_open,-0.4462499999999999,-5238.75
2025-08-13,2025-08-14,bull,6.95,4.8999999999999995,24450,24300,143.05,-146.24999999999994,next_open,-0.14624999999999994,-5385.0
2025-08-18,2025-08-19,bull,17.500000000000004,19.9,24700,24550,132.5,-479.99999999999966,next_open,-0.4799999999999997,-5865.0
2025-08-22,2025-08-25,bear,17.950000000000003,23.25,25150,25300,132.05,-697.4999999999998,next_open,-0.6974999999999998,-6562.5
2025-08-26,2025-08-28,bear,7.299999999999999,3.7,25000,25150,142.7,-30.000000000000114,next_open,-0.03000000000000011,-6592.5
2025-08-29,2025-09-01,bear,6.65,6.6499999999999995,24800,25000,193.35,-299.99999999999994,next_open,-0.3,-6892.5
2025-09-01,2025-09-02,bull,11.3,4.15,24500,24350,138.7,236.25,next_open,0.23625000000000002,-6656.25
2025-09-03,2025-09-04,bull,24.249999999999996,7.15,24550,24400,125.75,982.4999999999995,next_open,0.9824999999999995,-5673.75
2025-09-22,2025-09-23,bear,2.0500000000000003,1.5,25550,25700,147.95,-258.75,next_open,-0.25875,-5932.5
2025-10-01,2025-10-03,bull,20.6,31.95,24700,24550,129.4,-1151.25,next_open,-1.15125,-7083.75
2025-10-03,2025-10-06,bull,13.15,8.2,24750,24600,136.85,71.25000000000006,next_open,0.07125000000000006,-7012.5
2025-10-06,2025-10-07,bull,8.0,5.5,24950,24750,192.0,-112.5,next_open,-0.11249999999999999,-7125.0
2025-10-08,2025-10-09,bull,17.349999999999998,18.0,24850,24700,132.65,-348.75000000000017,next_open,-0.34875000000000017,-7473.75
2025-10-16,2025-10-17,bull,18.45,25.5,25400,25200,181.55,-828.75,next_open,-0.82875,-8302.5
2025-10-17,2025-10-20,bull,12.749999999999998,4.85,25500,25300,187.25,292.4999999999999,next_open,0.29249999999999987,-8010.0
2025-10-29,2025-10-30,bull,49.599999999999994,57.050000000000004,26000,25800,150.4,-858.7500000000008,next_open,-0.8587500000000008,-8868.75
2025-10-30,2025-10-31,bull,28.949999999999996,20.9,25750,25600,121.05000000000001,303.7499999999998,next_open,0.30374999999999974,-8565.0
2025-10-31,2025-11-03,bear,10.700000000000001,4.799999999999999,26150,26350,189.3,142.50000000000017,next_open,0.14250000000000018,-8422.5
2025-11-03,2025-11-04,bear,2.6999999999999997,0.5,26150,26350,197.3,-135.00000000000003,next_open,-0.13500000000000004,-8557.5
2025-11-26,2025-11-27,bull,36.55,37.400000000000006,26100,25950,113.45,-363.7500000000006,next_open,-0.36375000000000063,-8921.25
2025-11-27,2025-11-28,bull,46.05,47.45,26150,25950,153.95,-405.00000000000045,next_open,-0.4050000000000004,-9326.25
2025-11-28,2025-12-01,bull,22.65,11.55,26100,25950,127.35,532.4999999999999,next_open,0.5324999999999999,-8793.75
2025-12-01,2025-12-02,bear,0.8999999999999999,0.6,26600,26800,199.1,-277.5,next_open,-0.2775,-9071.25
2025-12-11,2025-12-12,bear,9.549999999999999,11.100000000000001,26250,26450,190.45,-416.25000000000017,next_open,-0.41625000000000023,-9487.5
2025-12-12,2025-12-15,bull,17.6,34.0,25900,25700,182.4,-1530.0,next_open,-1.53,-11017.5
2025-12-26,2025-12-29,bear,6.0,6.85,26300,26500,194.0,-363.75,next_open,-0.36375,-11381.25
2025-12-31,2026-01-01,bull,34.75,35.9,26050,25850,165.25,-386.2499999999999,next_open,-0.38624999999999987,-11767.5
2026-01-01,2026-01-02,bull,27.650000000000002,26.9,26050,25850,172.35,-243.74999999999972,next_open,-0.2437499999999997,-12011.25
2026-01-02,2026-01-05,bull,18.7,13.450000000000001,26200,26000,181.3,93.74999999999989,next_open,0.09374999999999989,-11917.5
2026-01-05,2026-01-06,bull,5.1,4.75,26050,25900,144.9,-273.75,next_open,-0.27375,-12191.25
2026-01-08,2026-01-09,bear,7.8500000000000005,5.0,26250,26450,192.15,-86.24999999999997,next_open,-0.08624999999999998,-12277.5
2026-01-22,2026-01-23,bear,22.7,27.65,25600,25800,177.3,-671.25,next_open,-0.67125,-12948.75
2026-01-23,2026-01-27,bear,15.1,8.65,25350,25500,134.9,183.74999999999994,next_open,0.18374999999999994,-12765.0
2026-01-28,2026-01-29,bull,55.75,41.30000000000001,25200,25000,144.25,783.7499999999991,next_open,0.7837499999999991,-11981.25
2026-01-29,2026-01-30,bull,52.849999999999994,76.80000000000001,25300,25100,147.15,-2096.2500000000014,next_open,-2.0962500000000013,-14077.500000000002
2026-01-30,2026-02-02,bull,40.25,171.7,25150,25000,109.75,-8531.25,next_open,-8.53125,-22608.75
2026-02-02,2026-02-03,bear,5.25,303.70000000000005,25400,25550,144.75,-11156.25,next_open,-11.15625,-33765.0
2026-02-04,2026-02-05,bull,40.49999999999999,51.3,25600,25400,159.5,-1110.0000000000005,next_open,-1.1100000000000003,-34875.0
2026-02-05,2026-02-06,bull,25.550000000000004,19.550000000000004,25450,25300,124.44999999999999,150.0,next_open,0.15,-34725.0
2026-02-06,2026-02-09,bear,8.200000000000001,19.549999999999997,26000,26150,141.8,-1151.2499999999995,next_open,-1.1512499999999994,-35876.25
