entry_date,exit_date,direction,credit,debit,short_strike,long_strike,max_loss_per_share,pnl,exit_reason,ret_pct,cum_pnl
2025-06-16,2025-06-17,bull,35.3,39.5,24850,24700,114.7,-615.0000000000002,next_open,-0.6150000000000002,-615.0000000000002
2025-06-17,2025-06-18,bear,25.1,22.6,25000,25150,124.9,-112.5,next_open,-0.11249999999999999,-727.5000000000002
2025-06-18,2025-06-19,bear,10.850000000000001,6.4,25000,25100,89.15,33.75000000000006,next_open,0.03375000000000006,-693.7500000000002
2025-06-20,2025-06-23,bull,23.299999999999997,25.0,24950,24850,76.7,-427.5000000000002,next_open,-0.4275000000000002,-1121.2500000000005
2025-06-24,2025-06-25,bear,31.95,31.0,25200,25350,118.05,-228.75000000000006,next_open,-0.22875000000000004,-1350.0000000000005
2025-06-25,2025-06-26,bull,13.600000000000001,9.5,25100,24950,136.4,7.500000000000114,next_open,0.007500000000000113,-1342.5000000000005
2025-06-27,2025-06-30,bull,46.900000000000006,45.0,25600,25450,103.1,-157.49999999999957,next_open,-0.15749999999999956,-1500.0
2025-06-30,2025-07-01,bear,24.85,24.0,25750,25900,125.15,-236.2499999999999,next_open,-0.23624999999999988,-1736.25
2025-07-02,2025-07-03,bear,7.699999999999999,5.1000000000000005,25700,25850,142.3,-105.00000000000009,next_open,-0.10500000000000008,-1841.25
2025-07-04,2025-07-07,bull,47.5,51.45,25400,25250,102.5,-596.2500000000002,next_open,-0.5962500000000003,-2437.5
2025-07-08,2025-07-09,bull,22.95,21.700000000000003,25450,25350,77.05,-206.25000000000028,next_open,-0.20625000000000027,-2643.7500000000005
2025-07-09,2025-07-10,bear,8.8,11.049999999999999,25700,25850,141.2,-468.7499999999999,next_open,-0.4687499999999999,-3112.5000000000005
2025-07-11,2025-07-14,bear,29.449999999999996,34.2,25350,25500,120.55000000000001,-656.2500000000005,next_open,-0.6562500000000004,-3768.750000000001
2025-07-15,2025-07-16,bull,14.899999999999999,15.75,25100,25000,85.1,-363.7500000000001,next_open,-0.3637500000000001,-4132.500000000001
2025-07-16,2025-07-17,bull,10.95,10.45,25100,24950,139.05,-262.5,next_open,-0.2625,-4395.000000000001
2025-07-18,2025-07-21,bear,20.949999999999996,14.0,25200,25300,79.05000000000001,221.24999999999966,next_open,0.22124999999999967,-4173.750000000001
2025-07-21,2025-07-22,bull,28.75,21.75,25000,24850,121.25,225.0,next_open,0.22499999999999998,-3948.750000000001
2025-07-22,2025-07-23,bear,10.45,9.9,25250,25350,89.55,-258.75000000000006,next_open,-0.25875000000000004,-4207.500000000001
2025-07-23,2025-07-24,bull,7.050000000000001,7.199999999999999,25100,25000,92.95,-311.2499999999999,next_open,-0.3112499999999999,-4518.750000000001
2025-07-25,2025-07-28,bear,22.150000000000006,19.200000000000003,25000,25100,77.85,-78.74999999999977,next_open,-0.07874999999999978,-4597.500000000001
2025-07-28,2025-07-29,bear,26.700000000000003,19.200000000000003,24850,25000,123.3,262.5,next_open,0.2625,-4335.000000000001
2025-07-29,2025-07-30,bull,18.2,14.6,24700,24550,131.8,-30.0,next_open,-0.03,-4365.000000000001
2025-07-30,2025-07-31,bull,7.199999999999999,15.0,24700,24600,92.8,-885.0,next_open,-0.885,-5250.000000000001
2025-08-01,2025-08-04,bear,37.849999999999994,18.65,24750,24900,112.15,1139.9999999999998,next_open,1.1399999999999997,-4110.000000000001
2025-08-04,2025-08-05,bull,40.45,31.549999999999997,24650,24500,109.55,367.50000000000045,next_open,0.3675000000000005,-3742.5000000000005
2025-08-06,2025-08-07,bear,7.05,4.7,24800,24900,92.95,-123.75000000000003,next_open,-0.12375000000000003,-3866.2500000000005
2025-08-08,2025-08-11,bear,21.800000000000004,24.099999999999998,24600,24700,78.19999999999999,-472.49999999999955,next_open,-0.4724999999999996,-4338.75
2025-08-11,2025-08-12,bull,36.05,39.550000000000004,24500,24350,113.95,-562.5000000000005,next_open,-0.5625000000000004,-4901.25
2025-08-12,2025-08-13,bear,15.249999999999998,21.5,24700,24850,134.75,-768.7500000000001,next_open,-0.76875,-5670.0
2025-08-13,2025-08-14,bull,14.5,7.1,24550,24450,85.5,255.0,next_open,0.255,-5415.0
